Mw	Cnd
2	1.1707215213621963e-12
3.5077242883048463	3.0408234747023498e-12
4.6843889841900577	5.6711402061079555e-12
5.8391942983328562	1.0048522203175364e-11
6.9718607916006015	1.734589526032747e-11
8.0820961063232346	2.9535012104071346e-11
9.1695939072452219	4.9990262178980665e-11
10.234032695098627	8.4504754029233878e-11
11.27507447223751	1.4315853591350853e-10
12.292363235544517	2.4371867546573769e-10
13.285523266519341	4.1767706938349379e-10
14.254157181757568	7.2205239903241504e-10
15.197843698482117	1.262284341415347e-09
16.116135058783176	2.2356358659071583e-09
17.008554041899053	4.0203181038620478e-09
17.87459047501563	7.3579028782805847e-09
18.713697127931681	1.3743106766683352e-08
19.525284842981826	2.6274592875866555e-08
20.308716705033785	5.1602581007776177e-08
21.063300991420832	1.0452932671384334e-07
21.78828254938599	2.1933753768811672e-07
22.482832114757468	4.793995045767024e-07
23.146032886822145	1.0985019560495195e-06
23.776863371299022	2.6579947577223363e-06
24.374175026863263	6.846596306006765e-06
24.936662474618203	1.8944946906667761e-05
25.462822712074168	5.6757949581601446e-05
25.950897421107197	0.00018432713622242985
26.39878799888259	0.00063863347992761533
26.80392381621704	0.0021934954715772713
27.163043624387136	0.0061268792904124762
27.471797024425271	0.010737970877308578
27.723907360351753	0.013148802814873038
27.908923394469493	0.013947087888691978
28	0.014043836625063559
28.091076605530507	0.01394771524590243
28.276092639648247	0.013166281764193839
28.528202975574729	0.010860275119045037
28.836956375612864	0.0064960988815048141
29.19607618378296	0.0025490465928520696
29.60121200111741	0.00082636727193799388
30.049102578892803	0.00026714197959552897
30.537177287925832	9.2443319920982808e-05
31.063337525381797	3.4876703946169208e-05
31.625824973136737	1.4327436235579823e-05
32.223136628700978	6.3608548007321913e-06
32.853967113177859	3.0253668008407413e-06
33.517167885242529	1.5292417966963855e-06
34.21171745061401	8.156328202002187e-07
34.936699008579168	4.5610498768513763e-07
35.691283294966212	2.6601262451260785e-07
36.474715157018174	1.6104816286978624e-07
37.286302872068319	1.0083906919341475e-07
38.12540952498437	6.5071803811265342e-08
38.991445958100947	4.3146371688189048e-08
39.883864941216828	2.9329728090878222e-08
40.802156301517883	2.0390363905720759e-08
41.74584281824243	1.446784704065068e-08
42.714476733480659	1.0462873966517139e-08
43.707636764455486	7.6991148947930174e-09
44.724925527762494	5.7566825684103542e-09
45.765967304901373	4.3679447713274579e-09
46.830406092754778	3.3601248277630472e-09
47.917903893676765	2.6180736551605434e-09
49.028139208399395	2.0640483612629446e-09
50.160805701667144	1.6454650453016346e-09
51.315611015809942	1.3253676251315023e-09
52.492275711695157	1.0778450361381086e-09
53.690532319898431	8.8449951563826177e-10
54.910124487687085	7.3210406548665641e-10
56.150806209654078	6.1072415481106361e-10
57.412341131682695	5.1342054823155851e-10
58.69450191944199	4.3454443098050688e-10
59.997069683875026	3.7024610865688965e-10
61.319833457194719	3.175240041952652e-10
62.662589713784961	2.7391375085632037e-10
64.025141931148909	2.3759116352954157e-10
65.407300186675712	2.0723794400771142e-10
66.808880786532285	1.817131577325695e-10
68.229705923443618	1.6006803824259371e-10
69.669603360516078	1.4153226815321351e-10
71.128406138594798	1.2583423592784073e-10
72.605952304936892	1.122312950870258e-10
74.102084661232581	1.0056288256616144e-10
75.616650529225922	9.0355233222297972e-11
77.149501532375794	8.1568365966850759e-11
78.700493392164532	7.382557852199341e-11
80.269485737807273	6.701756181519324e-11
81.856341928242188	6.1073290177783501e-11
83.460928885395532	5.5802880864776953e-11
85.083116937813514	5.1117872971542874e-11
86.72277967384251	4.6945046932877977e-11
88.379793803615669	4.3227924695837533e-11
90.054039029174533	3.9901796181444195e-11
91.745397922115643	3.6921826033816669e-11
93.453755808207077	3.423925224823045e-11
95.17900065846996	3.1822204541231815e-11
96.921022986263281	2.9633772847902351e-11
98.679715749950944	2.7651569638911918e-11
100	2.6297190407821273e-11

