Mw	Cnd
2	1.3807693860326764e-14
2.7307692307692335	2.800777004347768e-14
4.1923076923076934	7.7991168029569355e-14
5.6538461538461569	1.6717608266979366e-13
7.1153846153846168	3.1133368786130188e-13
8.5769230769230766	5.3077297251773788e-13
10.03846153846154	8.5142178930779328e-13
11.5	1.30614842050001e-12
12.961538461538463	1.936379813267148e-12
14.423076923076923	2.7940875109072016e-12
15.884615384615385	3.9442317459112509e-12
17.346153846153847	5.4677797799668515e-12
18.807692307692307	7.4654485720936394e-12
20.26923076923077	1.0062367919296066e-11
21.730769230769234	1.3413921382022569e-11
23.192307692307693	1.7713108285201364e-11
24.653846153846153	2.3199887260494485e-11
26.115384615384617	3.0173127342683848e-11
27.576923076923077	3.9006026479482399e-11
29.03846153846154	5.0166205013902418e-11
30.5	6.4242173369220322e-11
31.96153846153846	8.1978604916058474e-11
33.42307692307692	1.0432402236606099e-10
34.884615384615387	1.3249623569874954e-10
36.346153846153847	1.6807384001715765e-10
37.807692307692307	2.1312608254308519e-10
39.269230769230766	2.7040234480830701e-10
40.730769230769226	3.4361556834093999e-10
42.192307692307693	4.3787602086383572e-10
43.653846153846153	5.6038543105538349e-10
45.115384615384613	7.215867146387652e-10
46.57692307692308	9.3716869531439797e-10
48.038461538461533	1.23177630341618e-09
49.5	1.6464228016931294e-09
50.96153846153846	2.2545373517892243e-09
52.42307692307692	3.2011104241223962e-09
53.884615384615387	4.7959241797187244e-09
55.34615384615384	7.4599919872444591e-09
56.807692307692307	5.6055976113905275e-09
59	0
100	0

