Mw	Cnd
2	3.5745572090078968e-14
2.1864406779661021	4.4974025865260081e-14
2.5593220338983045	6.8247440399835166e-14
2.9322033898305087	9.9127316787944167e-14
3.3050847457627111	1.3924398833394114e-13
3.6779661016949152	1.9049727223491827e-13
4.0508474576271176	2.550946956148161e-13
4.4237288135593218	3.3559487907702135e-13
4.796610169491526	4.3495681058965397e-13
5.1694915254237284	5.5659585970601523e-13
5.5423728813559325	7.044475207457283e-13
5.9152542372881358	8.8304003807046166e-13
6.2881355932203391	1.0975772624713598e-12
6.6610169491525424	1.3540333217427454e-12
7.0338983050847457	1.6592609692071759e-12
7.406779661016949	2.0211158118560744e-12
7.7796610169491522	2.4485990282245917e-12
8.1525423728813564	2.9520216740618228e-12
8.5254237288135588	3.5431943135616573e-12
8.898305084745763	4.2356463832413624e-12
9.2711864406779654	5.0448806744112399e-12
9.6440677966101696	5.988669416469642e-12
10.016949152542374	7.087399811196681e-12
10.389830508474576	8.3644787007792651e-12
10.762711864406779	9.8468081394778614e-12
11.135593220338983	1.1565346353714237e-11
11.508474576271187	1.3555772547683208e-11
11.881355932203389	1.5859278128144401e-11
12.254237288135593	1.8523512145837958e-11
12.627118644067796	2.1603718070417245e-11
13	2.5164106817722202e-11
13.372881355932204	2.9279524184333074e-11
13.745762711864407	3.4037496661690486e-11
14.118644067796611	3.9540743988171785e-11
14.491525423728813	4.5910299198330605e-11
14.864406779661017	5.3289407492827977e-11
15.237288135593221	6.1848441511076291e-11
15.610169491525424	7.1791203160737047e-11
15.983050847457626	8.3362931450184314e-11
16.35593220338983	9.6860841047707011e-11
16.728813559322035	1.1264792582355545e-10
17.101694915254235	1.3117131747225176e-10
17.474576271186443	1.5298767008009204e-10
17.847457627118644	1.7879692265226341e-10
18.220338983050848	2.0949194592216995e-10
18.593220338983052	2.4622662540578715e-10
18.966101694915253	2.9051934474515716e-10
19.338983050847457	3.4440943094691113e-10
19.711864406779661	4.1069367515585291e-10
20.084745762711865	4.9332416389819114e-10
20.457627118644069	5.9808418617448232e-10
20.83050847457627	7.3369368200669998e-10
21.203389830508474	9.1406377909939256e-10
21.576271186440678	1.16233469001942e-09
21.949152542372882	1.5170096012675871e-09
22.322033898305087	2.0285138130136571e-09
22.694915254237287	2.600092655270377e-09
23.067796610169491	1.3894750948763783e-09
23.440677966101696	0
24	0
100 0
