Mw	Cnd
2	2.0197345902333951e-12
3.2276897961238351	4.6917421600526456e-12
4.104540862020313	8.2267024141063487e-12
4.9577953525881142	1.4282648235543263e-11
5.7870098456461072	2.4926624891318521e-11
6.5917103007497868	4.4040853795581859e-11
7.3713882446119747	7.9395184307223879e-11
8.1254962459430207	1.4649396035254589e-10
8.8534424983509421	2.779988948285599e-10
9.5545842695863428	5.4528291551755519e-10
10.228219889668633	1.1115840659514203e-09
10.873578826053308	2.3688960059482793e-09
11.48980920932371	5.3200938157694191e-09
12.075961891290023	1.2706214675510571e-08
12.630969674671089	3.2654077917243135e-08
13.153619632444379	9.1609042681431392e-08
13.642515210445175	2.8580716332904326e-07
14.096022621294027	1.0148742016937697e-06
14.512191893151895	4.2173992033249466e-06
14.888634458523681	2.1004533085429756e-05
15.22232004266391	0.00012344536896464507
15.50920635832547	0.0006895480239051448
15.743461286061375	0.0018146564763331259
15.91537378438462	0.0022451372255209625
16	0.0022774880628157763
16.08462621561538	0.0021987198328799816
16.256538713938625	0.0017178322449595941
16.490793641674529	0.00066349422286547373
16.77767995733609	0.0001262248375081279
17.111365541476317	2.2832953942285019e-05
17.487808106848107	4.8721024021996028e-06
17.903977378705971	1.2466212629790241e-06
18.357484789554825	3.7392300649985458e-07
18.846380367555621	1.2801103104693394e-07
19.369030325328911	4.8904901917124207e-08
19.924038108709979	2.0470477574000162e-08
20.51019079067629	9.2545098083278096e-09
21.126421173946692	4.4667947797504138e-09
21.771780110331367	2.2804518604564994e-09
22.445415730413657	1.222568215231055e-09
23.146557501649056	6.8402305087460993e-10
23.874503754056981	3.9745242715784539e-10
24.628611755388025	2.3877047551187481e-10
25.408289699250211	1.4777519778659202e-10
26.212990154353893	9.3970212928658942e-11
27.042204647411886	6.1210395774022564e-11
27.895459137979685	4.0750126095398459e-11
28.772310203876167	2.7684965503838097e-11
29.672341799101375	1.9154632184162078e-11
30.595162477719001	1.347474888648754e-11
31.540403000521373	9.6283934119822329e-12
32.507714258814403	6.9771536019263991e-12
33.496765462968938	5.1227419792925984e-12
34.507242553611583	3.808180214157263e-12
35.538846801269401	2.8631687738866709e-12
36.59129356650908	2.1744466797929805e-12
37.664311197537273	1.6690359085295318e-12
38.757640046158372	1.2919229054472138e-12
39.871031586144966	1.0090572217850769e-12
41.004247620635184	7.947514341517462e-13
42.157059567255992	6.3057459605284541e-13
43.329247811383787	5.037958927364204e-13
44.520601119365359	4.0507931527670207e-13
45.730916104695268	3.2808292293322928e-13
46.959996741123568	2.673414559908232e-13
48.207653917488621	2.1885047810043959e-13
49.473705029760609	1.8028426798165713e-13
50.757973606366789	1.4921048827343599e-13
52.060288963366631	1.2411702443406705e-13
53.38048588646928	1.03663077379618e-13
54.718404337249808	8.7041043513334595e-14
56.073889181232637	7.3332828060879107e-14
57.446789935781069	6.2034064904146428e-14
58.836960535964614	5.2688538074074145e-14
60.244259116779276	4.4912843781223924e-14
61.668547810272145	3.8412027768729735e-14
63.109692556276279	3.2962881668256686e-14
64.567562925597031	2.8373673638258528e-14
66.042031954609797	2.4499369289885468e-14
67.532975990333654	2.1215214666245838e-14
69.040274545137976	1.8422406370058719e-14
70.563810160320898	1.6040104196466087e-14
72.103468277870576	1.4001724815408772e-14
73.659137119785242	1.225144194481445e-14
75.230707574385463	1.0746443534843102e-14
76.818073089102427	9.4475127445566245e-15
78.421129569273575	8.3249602230607671e-15
80.039775282516175	7.3509333373437025e-15
81.673910768287953	6.5044155526120874e-15
83.323438752275948	5.7664836972428608e-15
84.988264065285392	5.1219025353720546e-15
86.668293566327023	4.5583882187861409e-15
88.363436069625834	4.0639555464627855e-15
90.073602275296437	3.6294458260340166e-15
91.7987047034499	3.2467682975612693e-15
93.538657631515733	2.9088656377424638e-15
95.293377034578427	2.6107659486747393e-15
97.06278052854401	2.3467704107517371e-15
98.846787315964889	2.1121923193513584e-15
100	1.9758448307049305e-15

