Mw	Cnd
2	7.4670071498981718e-15
3.5646289528584489	1.7507198028609709e-14
4.6257809388653328	2.8611642964528054e-14
5.6644325414302052	4.546051351878314e-14
6.680253951267062	7.156923194794123e-14
7.6728977898205866	1.1271659446633774e-13
8.641997440779047	1.7860078937781774e-13
9.5871651477824393	2.8610015562927921e-13
10.50798983408634	4.6427531032801732e-13
11.40403458920243	7.6530898701213501e-13
12.274833753560088	1.2850494739357572e-12
13.119889513835499	2.2026477822951526e-12
13.938667897073199	3.8654582375898163e-12
14.730594018591884	6.9682473975466041e-12
15.495046393219848	1.2945701641100108e-11
16.231350056022972	2.4896822213983256e-11
16.938768148639674	4.9797738084272791e-11
17.61649149672305	1.0421148152932096e-10
18.263625510052623	2.2977989811739271e-10
18.879173441155377	5.3832777536097764e-10
19.462014573367028	1.354424283769218e-09
20.010875152011927	3.7043280002940395e-09
20.524288586467506	1.1179628629848848e-08
21.000539155775353	3.780113164488473e-08
21.437579098032877	1.4488407029474645e-07
21.832900060339647	6.2139297502053052e-07
22.183319801263284	2.6802531551087002e-06
22.484593314974365	8.1500959524569987e-06
22.730596004298832	1.2570894026060629e-05
22.91112982411962	1.3899444352999634e-05
23	1.3975494930915014e-05
23.08887017588038	1.3687669390907685e-05
23.269403995701168	1.2033867445130894e-05
23.515406685025635	7.6911337127849745e-06
23.816680198736716	2.6213992829862612e-06
24.167099939660353	6.3975819825050214e-07
24.562420901967123	1.5704108466882401e-07
24.999460844224647	4.3044180439284901e-08
25.475711413532494	1.3373689771556903e-08
25.989124847988073	4.6630474641129837e-09
26.537985426632972	1.7971779705830195e-09
27.120826558844623	7.5436692010607318e-10
27.736374489947377	3.4077262582027858e-10
28.38350850327695	1.6399522121193389e-10
29.061231851360326	8.3358515227532028e-11
29.768649943977028	4.4442784137950825e-11
30.504953606780152	2.4710968056761147e-11
31.269405981408116	1.4258277507042915e-11
32.061332102926798	8.5063461609641261e-12
32.880110486164497	5.2254467141003948e-12
33.725166246439912	3.2975837390204334e-12
34.595965410797568	2.1314905775882511e-12
35.492010165913662	1.4083766874486768e-12
36.412834852217557	9.4939405898478146e-13
37.358002559220949	6.518127865359608e-13
38.327102210179412	4.5506717945650218e-13
39.319746048732938	3.2267786560813627e-13
40.335567458569798	2.3210240939915441e-13
41.374219061134667	1.6918975928409682e-13
42.435371047141551	1.2485404055894006e-13
43.51870970599132	9.3198053358867707e-14
44.623936123732591	7.0320393845241156e-14
45.750765025377277	5.3598656475620511e-14
46.898923741509101	4.1224629261951727e-14
48.068151282440923	3.1998100851495228e-14
49.258197505863308	2.5034191063443881e-14
50.468822366117315	1.9748378662447791e-14
51.699795235021291	1.568985968455938e-14
52.950894285665271	1.2550679092820779e-14
54.221905931817389	1.010613761576994e-14
55.512624316614236	8.1888447266203328e-15
56.822850845068722	6.6744949611087858e-15
58.152393755654863	5.4688027289072947e-15
59.501067726843218	4.5036394684258289e-15
60.868693514983285	3.7318121707823636e-15
62.255097620374322	3.1035458691985904e-15
63.660111978748411	2.5946780860746843e-15
65.083573675717531	2.1772850968967494e-15
66.525324682019786	1.8361517934859911e-15
67.985211607645141	1.5525862174717571e-15
69.463085473134143	1.3196247583645764e-15
70.95880149652848	1.1251762043907027e-15
72.472218894614244	9.6212420392217459e-16
74.003200697241184	8.2557965478509039e-16
75.551613573625588	7.1109031332435839e-16
77.1173276696545	6.1426133851260493e-16
78.700216455305906	5.3209117804381696e-16
80.300156581385721	4.6214420643686082e-16
81.91702774485799	4.0247522242081045e-16
83.550712562112878	3.5146152000681967e-16
85.201096449577477	3.076424510875945e-16
86.868067511127705	2.6997601730579288e-16
88.551516431808267	2.3742779620848831e-16
90.251336377410908	2.0930201775936065e-16
91.967422899499397	1.8488113769045067e-16
93.699673845505075	1.6366510915289439e-16
95.447989273548032	1.4518476736674463e-16
97.212271371667299	1.290359523655789e-16
98.992424381169172	1.1490296731562483e-16
100	1.0772096618492529e-16

