Mw	Cnd
2	4.8191591330066646e-14
3.4236021274475057	9.6063154941717697e-14
4.6830408183356447	1.5454037962439944e-13
5.9210711173409116	2.3516712287967725e-13
7.1374432998785871	3.4851472315489281e-13
8.331897137604571	5.1037299840452793e-13
9.5041611174178868	7.4475409165072584e-13
10.653951575547921	1.0880705385155687e-12
11.780971734380607	1.5962051623219768e-12
12.884910627399417	2.356254267427442e-12
13.965441894821694	3.5109330382442174e-12
15.022222429059735	5.2837512061758483e-12
16.054890844842745	8.0416451120555081e-12
17.063065743454356	1.239540588199278e-11
18.046343733738102	1.9382623656512767e-11
19.004297163847529	3.0810090661438467e-11
19.936471506545082	4.9839078167787535e-11
20.8423823263138	8.2217730251281285e-11
21.721511737406054	1.386175541321245e-10
22.57330423644332	2.3946047480147491e-10
23.397161758711903	4.2502843103548544e-10
24.19243776002066	7.7742349348576632e-10
24.958430060048553	1.4716787531143611e-09
25.694372089430665	2.8952104183459889e-09
26.399422046950427	5.9474256103429781e-09
27.072649271448348	1.2839062415598198e-08
27.713016825410769	2.931116657659736e-08
28.3193588035479	7.1274924837482515e-08
28.890350091884407	1.859735529696094e-07
29.424464965123882	5.23116104154009e-07
29.91991852240335	1.5798290978418492e-06
30.374580433630879	4.9854561166317371e-06
30.78584120614121	1.4993089503213113e-05
31.150390286752057	3.4874407966959469e-05
31.463811505962724	5.2524365380446426e-05
31.719733315574963	6.0545513723246177e-05
31.907546473193769	6.2739829598396337e-05
32	6.2728169624028988e-05
32.092453526806231	6.2020943357140619e-05
32.280266684425037	5.8516337779832255e-05
32.536188494037276	4.9500006968826338e-05
32.849609713247943	3.2677979682768136e-05
33.214158793858786	1.4498512612448997e-05
33.625419566369125	5.0406544994262059e-06
34.08008147759665	1.6718454360745587e-06
34.575535034876118	5.784410964002355e-07
35.109649908115593	2.1470104892415156e-07
35.6806411964521	8.5947308569856967e-08
36.286983174589231	3.6925927894455625e-08
36.927350728551652	1.6919815814194813e-08
37.600577953049573	8.2101317718912441e-09
38.305627910569335	4.1911282898436726e-09
39.041569939951451	2.237952840124008e-09
39.80756223997934	1.2438366190460171e-09
40.602838241288097	7.1655724452949562e-10
41.42669576355668	4.262132038571827e-10
42.278488262593946	2.6090448700033471e-10
43.157617673686204	1.6395815535938389e-10
44.063528493454918	1.0550341705342043e-10
44.995702836152475	6.936284724574258e-11
45.953656266261902	4.6513062493607551e-11
46.936934256545641	3.1763347702649265e-11
47.945109155157255	2.2056412368318701e-11
48.977777570940262	1.5551228601147321e-11
50.034558105178306	1.1123110758866273e-11
51.115089372600579	8.0627840074474871e-12
52.219028265619393	5.9159199316971766e-12
53.346048424452079	4.3913683093133399e-12
54.495838882582113	3.294089809921796e-12
55.668102862395429	2.4965253712721432e-12
56.862556700121416	1.9099726787377442e-12
58.078928882659085	1.4738653013392785e-12
59.316959181664359	1.1473604256836239e-12
60.576397872552491	9.003340149490796e-13
61.857005027939977	7.1113634741686313e-13
63.158549876592645	5.6623142199034435e-13
64.480810220228364	4.5371553891502008e-13
65.823571901590768	3.6569521050172012e-13
67.186628318107282	2.965094958865615e-13
68.569779976199698	2.4183254649208787e-13
69.97283408195463	1.9835418778173997e-13
71.395604164404944	1.6356072531509937e-13
72.837909728136111	1.3552802074642408e-13
74.299575932329574	1.1278775533903386e-13
75.780433293695893	9.4220755971869565e-14
77.280317411045814	7.9150349553545808e-14
78.799068709502166	6.6720154883025038e-14
80.336532202576933	5.6451341423866823e-14
81.892557270531469	4.7959577316135779e-14
83.466997453605643	4.0878802887503947e-14
85.059710258850288	3.4959846745601211e-14
86.670556979426266	3.0016551923884809e-14
88.299402525348739	2.5833529511058976e-14
89.946115264755122	2.230581327050387e-14
91.610566874865441	1.9323356114190458e-14
93.292632201882626	1.6783476929524957e-14
94.992189129150461	1.4613732082024442e-14
96.709118452950392	1.2757426072564193e-14
98.443303765373884	1.1166166804317671e-14
100	9.939425902025087e-15

