Mw	Cnd
2	6.7067801038516099e-14
2.9639122168998071	1.0390967367577256e-13
4.6149937720645653	1.7634127456372701e-13
6.2474884730339113	2.6336230914778627e-13
7.8612541484263545	3.6973727465716367e-13
9.4561447461829786	5.0184409603638906e-13
11.032010148353123	6.6768939607878778e-13
12.588695973101977	8.778703971961663e-13
14.126043362775142	1.1462171792069123e-12
15.643888756722752	1.4911680693645082e-12
17.142063647434014	1.937281747974604e-12
18.62039431836002	2.5172095920664289e-12
20.078701561605364	3.27529479630299e-12
21.51680037344132	4.2736946255731218e-12
22.934499625332499	5.5916238152351399e-12
24.33160170786627	7.3398092719915162e-12
25.707902144624626	9.6878291873387663e-12
27.0631891726307	1.2840865150454453e-11
28.397243285527139	1.7101944890407906e-11
29.70983673508654	2.2911757203161515e-11
31.000732985999061	3.0899510510975785e-11
32.269686118108254	4.1953946606023986e-11
33.516440169347433	5.7376098064343752e-11
34.740728411533482	7.9096027883515106e-11
35.942272549862011	1.099010198318787e-10
37.120781835366309	1.5412782542116022e-10
38.275952077685922	2.1820483541422978e-10
39.407464543155406	3.1215961029664047e-10
40.51498472035874	4.5150609362718583e-10
41.598160931757491	6.6103891361586022e-10
42.656622765600304	9.8036804562672898e-10
43.689979296805546	1.4745766174345669e-09
44.697817058536515	2.2517626189911322e-09
45.679697717296492	3.4956487082020864e-09
46.63515539291906	5.5248153731337442e-09
47.563693549926015	8.9048936472896594e-09
48.464781367107193	1.4658692727083298e-08
49.337849466029269	2.469873941848358e-08
50.182284843850333	4.2680537122987885e-08
50.997424807357575	7.5825536631344508e-08
51.78254963755996	1.388130041024236e-07
52.536873618148782	2.6258714473815066e-07
53.259533921864296	5.1421922265896913e-07
53.949576642009532	1.0442134436282404e-06
54.60593894102162	2.1985813210998321e-06
55.227425792276073	4.7765077832918281e-06
55.812678983836769	1.0598517801120604e-05
56.360134681688351	2.3395283818974737e-05
56.867963402705584	4.8771364268964382e-05
57.333981606594847	8.8261494699712334e-05
57.755514622232624	0.00012871488533305281
58.129169207278196	0.00015584067668936963
58.45041888760219	0.00017044095656219136
58.712732970014734	0.00017663962393611472
58.905237220357556	0.00017804117403973554
59	0.00017777945617282969
59.094762779642444	0.00017690198730185424
59.287267029985266	0.00017326010149712405
59.54958111239781	0.00016439727458247318
59.870830792721804	0.00014765438389106395
60.244485377767376	0.00012044248933622904
60.666018393405153	8.2978060944562796e-05
61.132036597294416	4.6893363884635931e-05
61.639865318311649	2.3185369318357986e-05
62.187321016163231	1.0839604805227722e-05
62.772574207723927	5.0414015825788392e-06
63.39406105897838	2.3914109231288142e-06
64.050423357990468	1.1706822868890098e-06
64.740466078135697	5.9395141016646334e-07
65.463126381851211	3.1254170828112777e-07
66.217450362440033	1.7031130537066529e-07
67.002575192642425	9.5929084544135909e-08
67.817715156149674	5.5699038289995309e-08
68.662150533970731	3.326773223185746e-08
69.535218632892807	2.0393460159289195e-08
70.436306450073985	1.2803031501460663e-08
71.36484460708094	8.2171415162102639e-09
72.320302282703508	5.3809887192348858e-09
73.302182941463485	3.59039854292231e-09
74.310020703194454	2.437385023487308e-09
75.343377234399696	1.6817057311951955e-09
76.401839068242509	1.1775345620989191e-09
77.48501527964126	8.3582937067186265e-10
78.592535456844587	6.0114465996168296e-10
79.724047922314071	4.375143897175451e-10
80.879218164633699	3.2206564887647492e-10
82.057727450137989	2.3957507497474085e-10
83.259271588466518	1.8000758793713439e-10
84.483559830652567	1.3649753868582988e-10
85.730313881891746	1.0442696313889305e-10
86.999267014000935	8.0552732094950663e-11
88.29016326491346	6.2638696685130191e-11
89.602756714472861	4.9062976672300396e-11
90.9368108273693	3.8704602415903149e-11
92.292097855375374	3.0734978893091208e-11
93.66839829213373	2.456281409955877e-11
95.065500374667494	1.974775450956328e-11
96.483199626558672	1.5970744525199994e-11
97.921298438394643	1.2983250231118041e-11
100	9.7636457202402176e-12

