Mw	Cnd
2	2.0545059056909332e-15
2.4830508474576263	3.2963204369844946e-15
3.4491525423728824	6.8878094822787725e-15
4.4152542372881349	1.2214695253778271e-14
5.381355932203391	1.9624727058348586e-14
6.3474576271186436	2.9513447685554511e-14
7.3135593220338997	4.2329777817879069e-14
8.2796610169491522	5.8582266667557875e-14
9.2457627118644083	7.8846100029176969e-14
10.211864406779661	1.0377097150927707e-13
11.177966101694917	1.3408993994577352e-13
12.14406779661017	1.706294165234184e-13
13.110169491525426	2.1432044952616573e-13
14.076271186440678	2.6621150392515749e-13
15.042372881355933	3.2748296823493965e-13
16.008474576271187	3.994636639797222e-13
16.974576271186443	4.8364968781936935e-13
17.940677966101696	5.8172556881048087e-13
18.906779661016948	6.9558949015321259e-13
19.872881355932204	8.2738239256522132e-13
20.83898305084746	9.7951989931675083e-13
21.805084745762713	1.154729741607527e-12
22.771186440677965	1.3560973208462016e-12
23.737288135593221	1.5871170153153907e-12
24.703389830508474	1.8517528859625618e-12
25.66949152542373	2.1545025683495329e-12
26.635593220338983	2.5004857458703016e-12
27.601694915254239	2.8955852385577518e-12
28.567796610169491	3.3464905677122518e-12
29.533898305084747	3.8608881044366695e-12
30.5	4.4476277602854873e-12
31.466101694915253	5.1168595155666891e-12
32.432203389830505	5.8805003152821049e-12
33.398305084745765	6.752422323164261e-12
34.364406779661017	7.7487300563398089e-12
35.33050847457627	8.8882164699181996e-12
36.296610169491522	1.0193340994722782e-11
37.262711864406782	1.1691307184674932e-11
38.228813559322035	1.3413354245691965e-11
39.194915254237287	1.5398172810309092e-11
40.16101694915254	1.7693828818518699e-11
41.127118644067792	2.0355510976729798e-11
42.093220338983052	2.3458744214082053e-11
43.059322033898304	2.7088676207145892e-11
44.025423728813557	3.1364786219808493e-11
44.991525423728817	3.6432492814714537e-11
45.957627118644069	4.2484733031699122e-11
46.923728813559322	4.9782885045720353e-11
47.889830508474574	5.8685447656259554e-11
48.855932203389827	6.9690301735387081e-11
49.822033898305079	8.3469863846900756e-11
50.788135593220339	1.0109100470539044e-10
51.754237288135592	1.2400019483845832e-10
52.720338983050851	1.5418844984055753e-10
53.686440677966104	1.9292075603743407e-10
54.652542372881356	2.3497177112387954e-10
55.618644067796609	2.3756389103286979e-10
56.584745762711862	3.2023712687020545e-11
57.550847457627114	0
59	0
100 0
