mass	division
2	2.7833009498370812e-07
2	2.7833009498370812e-07
2.1864406779661021	3.0279068264974475e-07
2.5593220338983045	3.5575827065926441e-07
2.9322033898305087	4.1391886206635571e-07
3.2957008043256089	4.7590171506747453e-07
3.3050847457627111	4.7693411853455681e-07
3.6779661016949152	5.3179176209167534e-07
4.0508474576271176	5.9236204040369535e-07
4.4237288135593218	6.5857900634271367e-07
4.4457293068408319	6.632584938528174e-07
4.796610169491526	7.1266764552110083e-07
5.1694915254237284	7.7210338135424979e-07
5.5423728813559325	8.3777868111763107e-07
5.5664563151219291	8.4284493690645004e-07
5.9152542372881358	8.9117073794278884e-07
6.2881355932203391	9.5042276579704173e-07
6.6576889979213725	1.0159702200053497e-06
6.6610169491525424	1.0163300841282783e-06
7.0338983050847457	1.0699463629148902e-06
7.406779661016949	1.1312674089154554e-06
7.7192266487406762	1.1896168607473894e-06
7.7796610169491522	1.1961595676190704e-06
8.1525423728813564	1.2494978942456686e-06
8.5254237288135588	1.3112674184920828e-06
8.7508600752307153	1.3548483745804474e-06
8.898305084745763	1.3668223452854239e-06
9.2711864406779654	1.4106647601507456e-06
9.6440677966101696	1.4647332649165084e-06
9.7523709171928328	1.4842705098410908e-06
10.016949152542374	1.5103983515576613e-06
10.389830508474576	1.5596941079354824e-06
10.723530881803383	1.6135701673845767e-06
10.762711864406779	1.6154939925669063e-06
11.135593220338983	1.6499946802346678e-06
11.508474576271187	1.6968119864080834e-06
11.66410088235034	1.7223026779406319e-06
11.881355932203389	1.7342209582957071e-06
12.254237288135593	1.7706891118547406e-06
12.573830063842038	1.8141667929727195e-06
12.627118644067796	1.8150519269432975e-06
13	1.840414546090983e-06
13.372881355932204	1.880945924167646e-06
13.452454695141492	1.8933613841786484e-06
13.745762711864407	1.8906642315811602e-06
14.118644067796611	1.9083436598132534e-06
14.299696902544099	1.9266138127519971e-06
14.491525423728813	1.9209711919227044e-06
14.864406779661017	1.9333598706101283e-06
15.115263213604502	1.9551669828016534e-06
15.237288135593221	1.9452034343387191e-06
15.610169491525424	1.9419358583055894e-06
15.898842872042115	1.9580784543956549e-06
15.983050847457626	1.9478225055482844e-06
16.35593220338983	1.9326817927036317e-06
16.650105874019516	1.942783666221968e-06
16.728813559322035	1.9289180062765492e-06
17.101694915254235	1.8970582613531919e-06
17.368700661987369	1.8991897019819227e-06
17.474576271186443	1.8752439140971317e-06
17.847457627118644	1.8306993917038733e-06
18.054251393140596	1.8279317909941293e-06
18.220338983050848	1.7941160666335914e-06
18.593220338983052	1.7609817399539396e-06
18.706354673103647	1.7627000665834635e-06
18.966101694915253	1.7010906002176884e-06
19.324575608332211	1.6678260626280172e-06
19.338983050847457	1.6619979737081173e-06
19.711864406779661	1.5695175074549501e-06
19.908442977492875	1.5518239597622785e-06
20.084745762711865	1.4928480397651581e-06
20.457443244036615	1.4351435255680608e-06
20.457627118644069	1.4350462001231062e-06
20.83050847457627	1.3097327258568174e-06
20.971013014763084	1.2888781647282616e-06
21.203389830508474	1.1910197702890598e-06
21.448529367221461	1.1332339504218992e-06
21.576271186440678	1.0609977934945044e-06
21.889297177020964	9.4088275859411578e-07
21.949152542372882	9.0188732664033083e-07
22.292532089018675	7.1381628073171113e-07
22.322033898305087	6.9353413233886987e-07
22.657336923094551	4.4258506666462577e-07
22.694915254237287	4.2036166427395967e-07
22.982667720485306	1.4524755175688309e-07
23.067796610169491	8.631912579092846e-08
23.267282470326013	3.5993725876150962e-08
23.440677966101696	0
23.509658604861382	0
23.707848021009021	0
23.859186411504329	0
23.959561915633447	0
24	0
24	0
24.040438084366553	0
24.140813588495671	0
24.292151978990979	0
24.490341395138618	0
24.732717529673987	0
25.017332279514694	0
25.342663076905449	0
25.707467910981325	0
26.110702822979036	0
26.551470632778539	0
27.028986985236916	0
27.542556755963385	0
28.091557022507125	0
28.675424391667789	0
29.293645326896353	0
29.945748606859404	0
30.631299338012631	0
31.349894125980484	0
32.101157127957883	0
32.8847367863955	0
33.700303097455901	0
34.547545304858509	0
35.426169936157962	0
36.33589911764966	0
37.276469118196616	0
38.247629082807165	0
39.249139924769281	0
40.280773351259327	0
41.342311002078631	0
42.433543684878074	0
43.554270693159168	0
44.704299195674395	0
45.883443687724466	0
47.091525496368448	0
48.328372332799802	0
49.593817886156735	0
50.887701453873696	0
52.209867604376591	0
53.560165868505692	0
54.938450456537588	0
56.344579998088996	0
57.778417302533491	0
59.239829137858599	0
60.728686026143855	0
62.244862054057741	0
63.788234696958206	0
65.358684655343026	0
66.956095702536288	0
68.580354542619119	0
70.231350677718638	0
71.9089762838626	0
73.613126094688084	0
75.343697292364908	0
77.10058940515728	0
78.883704211103236	0
80.692945647341332	0
82.528219724657447	0
84.389434446864485	0
86.276499734662437	0
88.189327353657262	0
90.1278308462458	0
92.09192546709842	0
94.081528121994182	0
96.096557309783336	0
98.136933067270718	0
100	0
