mass	division
2	5.2031598882951725e-07
2	5.2031598882951725e-07
2.4830508474576263	6.4624154112400634e-07
3.4491525423728824	9.1715766674786089e-07
3.9184698231492305	1.0807333074906456e-06
4.4152542372881349	1.1899081663854447e-06
5.381355932203391	1.4670580511909493e-06
5.7750269991007883	1.6051809419688207e-06
6.3474576271186436	1.7478952713439546e-06
7.3135593220338997	2.0408007794582109e-06
7.6032393052063156	2.1475093138115812e-06
8.2796610169491522	2.3297696315929609e-06
9.2457627118644083	2.6345933419496146e-06
9.4029964384740978	2.6950811667155361e-06
10.211864406779661	2.9370608108111358e-06
11.174185469126009	3.2630611427902851e-06
11.177966101694917	3.2638935231972631e-06
12.14406779661017	3.5475122124827395e-06
12.916690723579961	3.8072105545143037e-06
13.110169491525426	3.8566522928806525e-06
14.076271186440678	4.1664105154630633e-06
14.630393659692722	4.3724607356079372e-06
15.042372881355933	4.4772196301571233e-06
16.008474576271187	4.78039714227323e-06
16.315172733576652	4.8958245600865582e-06
16.974576271186443	5.0653704313863612e-06
17.940677966101696	5.3651005986323282e-06
17.970903257227299	5.3767018279120788e-06
18.906779661016948	5.6636254307971668e-06
19.597457246111453	5.9119710872845575e-06
19.872881355932204	5.9756485117156026e-06
20.83898305084746	6.2658842482055783e-06
21.194703255765134	6.3962948534941657e-06
21.805084745762713	6.5294439359735563e-06
22.762506206337548	6.8001016019985905e-06
22.771186440677965	6.8018763410420023e-06
23.737288135593221	7.0759253729038896e-06
24.300727193886075	7.2721998845684773e-06
24.703389830508474	7.3501934820839717e-06
25.66949152542373	7.6079017378956961e-06
25.809223287077295	7.6559850590776121e-06
26.635593220338983	7.8066182191190378e-06
27.28784730777587	7.9797442001073168e-06
27.601694915254239	8.0253139324179508e-06
28.567796610169491	8.2487514720520432e-06
28.736447593802342	8.3027729349247463e-06
29.533898305084747	8.4378461316143306e-06
30.154867741908149	8.5972917763160573e-06
30.5	8.6334056176799893e-06
31.466101694915253	8.8183592720186574e-06
31.542946328744378	8.8408327977674622e-06
32.432203389830505	8.9237149937257559e-06
32.90051660728286	9.0192730245613937e-06
33.398305084745765	9.0449182042500737e-06
34.22740617577459	9.1785696841589731e-06
34.364406779661017	9.1806184936640093e-06
35.33050847457627	9.2979517185539233e-06
35.523436615889068	9.3424411397560158e-06
36.296610169491522	9.3298684330777013e-06
36.788423096155299	9.392933344951496e-06
37.262711864406782	9.3844901587374986e-06
38.022173936201455	9.462628556603974e-06
38.228813559322035	9.4320046132777186e-06
39.194915254237287	9.42568493953194e-06
39.224490126543806	9.4303954866848705e-06
40.16101694915254	9.3769551119552995e-06
40.395164797775976	9.3947169745901668e-06
41.127118644067792	9.2940874517295935e-06
41.533982631920566	9.317080702196381e-06
42.093220338983052	9.1899336221083085e-06
42.640719207377693	9.1553898610759069e-06
43.059322033898304	9.0522480169405361e-06
43.715140267276368	9.0258971811024674e-06
44.025423728813557	8.9027755080889853e-06
44.757000899023282	8.7706312120127568e-06
44.991525423728817	8.6833682533764618e-06
45.766044610339172	8.5609351421607231e-06
45.957627118644069	8.4760683827345215e-06
46.742002283931726	8.3151583294604034e-06
46.923728813559322	8.2190054199559036e-06
47.684590988976971	8.0181297603914545e-06
47.889830508474574	7.8902054638206626e-06
48.593512622501173	7.6550708111757457e-06
48.855932203389827	7.4944301434086057e-06
49.468452347197953	7.283776588611705e-06
49.822033898305079	7.0594475104021699e-06
50.309076783658547	6.8968231517338088e-06
50.788135593220339	6.5654427261620273e-06
51.115031903690841	6.4336734574815506e-06
51.754237288135592	6.0209470391170848e-06
51.885940556275642	5.9664087987391973e-06
52.621399537165864	5.4365494923143313e-06
52.720338983050851	5.3393517936113986e-06
53.320976084783311	4.8338116357571612e-06
53.686440677966104	4.4627709403854533e-06
53.984203645234381	4.1235735840694318e-06
54.610576692164983	3.3888882127472667e-06
54.652542372881356	3.33911246815471e-06
55.199544303448114	2.4177132894662438e-06
55.618644067796609	1.8489203725869729e-06
55.750502070729809	1.5502896932643814e-06
56.262781722662609	6.1494985263618551e-07
56.584745762711862	1.3823465546878653e-07
56.735637529641394	1.1320052309372298e-07
57.168228035289772	4.9868133347473303e-08
57.550847457627114	0
57.559590744570151	0
57.908605698282933	0
58.21394046688868	0
58.47396163935192	0
58.68657929024112	0
58.848935150114556	0
58.956618013859675	0
59	0
59	0
59.043381986140325	0
59.151064849885444	0
59.31342070975888	0
59.52603836064808	0
59.78605953311132	0
60.091394301717067	0
60.440409255429849	0
60.831771964710228	0
61.264362470358606	0
61.737218277337391	0
62.249497929270191	0
62.800455696551886	0
63.389423307835017	0
64.015796354765627	0
64.679023915216689	0
65.378600462834129	0
66.114059443724358	0
66.884968096309166	0
67.690923216341446	0
68.531547652802047	0
69.406487377498834	0
70.315409011023036	0
71.257997716068274	0
72.233955389660821	0
73.242999100976718	0
74.284859732723632	0
75.359280792622314	0
76.466017368079434	0
77.604835202224024	0
78.775509873456201	0
79.977826063798545	0
81.211576903844701	0
82.476563384110932	0
83.77259382422541	0
85.099483392717133	0
86.457053671255622	0
87.845132258091851	0
89.263552406197661	0
90.712152692224123	0
92.190776712922712	0
93.699272806113925	0
95.237493793662452	0
96.805296744234866	0
98.402542753888554	0
100	0
