Mw	Cnd
2	2.8221409631578404e-10
3.5077242883048463	6.3332268507479823e-10
4.6843889841900577	1.0437661098736861e-09
5.8391942983328562	1.6102094640559555e-09
6.9718607916006015	2.4060848573420277e-09
8.0820961063232346	3.5326341457539294e-09
9.1695939072452219	5.1548951817748141e-09
10.234032695098627	7.4222821803646968e-09
11.27507447223751	1.0600734671526031e-08
12.292363235544517	1.5285558701472913e-08
13.285523266519341	2.2101655081192089e-08
14.254157181757568	3.2092206086362639e-08
15.197843698482117	4.6726756132533201e-08
16.116135058783176	6.8224450053147791e-08
17.008554041899053	1.0107547086143835e-07
17.87459047501563	1.513288127303972e-07
18.713697127931681	2.3016674772126603e-07
19.525284842981826	3.5483755696538637e-07
20.308716705033785	5.5124793713781549e-07
21.063300991420832	8.8102684436628e-07
21.78828254938599	1.4484377434441148e-06
22.482832114757468	2.440803381745258e-06
23.146032886822145	4.2382137500247948e-06
23.776863371299022	7.5745861815714864e-06
24.374175026863263	1.4161784949885703e-05
24.936662474618203	2.7756836371802727e-05
25.462822712074168	5.6946425239905856e-05
25.950897421107197	0.00012235256416029316
26.39878799888259	0.00026961554708716963
26.80392381621704	0.00049059136062822798
27.163043624387136	0.00064366609768283414
27.471797024425271	0.00072888820311006882
27.723907360351753	0.00076955389096066155
27.908923394469493	0.00078414683264328277
28	0.00078698666142374134
28.091076605530507	0.00078616166271354838
28.276092639648247	0.00076940579810317754
28.528202975574729	0.00073060980410128177
28.836956375612864	0.00065151047602569749
29.19607618378296	0.00051733811294892734
29.60121200111741	0.00031671927638098415
30.049102578892803	0.00015557117593247857
30.537177287925832	7.8381456261581231e-05
31.063337525381797	4.1494048992305756e-05
31.625824973136737	2.3181547431471949e-05
32.223136628700978	1.3566427029770438e-05
32.853967113177859	8.2906986369450438e-06
33.517167885242529	5.2702291780760768e-06
34.21171745061401	3.4760110947093237e-06
34.936699008579168	2.3703664313953701e-06
35.691283294966212	1.6548090433801555e-06
36.474715157018174	1.184486567290536e-06
37.286302872068319	8.6361889846536279e-07
38.12540952498437	6.4435671706949792e-07
38.991445958100947	4.8926885765581401e-07
39.883864941216828	3.8162981582749605e-07
40.802156301517883	3.0006141114670027e-07
41.74584281824243	2.3798305563979377e-07
42.714476733480659	1.9096919721857579e-07
43.707636764455486	1.5489065520861561e-07
44.724925527762494	1.2905373564922506e-07
45.765967304901373	1.0735265665308901e-07
46.830406092754778	8.9692505397133183e-08
47.917903893676765	7.6391364021740843e-08
49.028139208399395	6.5459336590940058e-08
50.160805701667144	5.5715416630748107e-08
51.315611015809942	4.7983051535122144e-08
52.492275711695157	4.1605044543287523e-08
53.690532319898431	3.6435632630134436e-08
54.910124487687085	3.2120862565154632e-08
56.150806209654078	2.8575544244280005e-08
57.412341131682695	2.5369887116376264e-08
58.69450191944199	2.2655299610821875e-08
59.997069683875026	2.0528823941876789e-08
61.319833457194719	1.8472424002349912e-08
62.662589713784961	1.6581051919257525e-08
64.025141931148909	1.5068555208192587e-08
65.407300186675712	1.3732523476907379e-08
66.808880786532285	1.257223959286047e-08
68.229705923443618	1.1540502810866929e-08
69.669603360516078	1.0626758766968799e-08
71.128406138594798	9.8091178164077973e-09
72.605952304936892	9.0812557542364585e-09
74.102084661232581	8.4461307406816246e-09
75.616650529225922	7.8320904243585724e-09
77.149501532375794	7.2879682662984039e-09
78.700493392164532	6.7552670642766699e-09
80.269485737807273	6.3170845821241944e-09
81.856341928242188	5.9199172697483832e-09
83.460928885395532	5.5657021474310262e-09
85.083116937813514	5.2390484656850355e-09
86.72277967384251	4.9337568823690381e-09
88.379793803615669	4.6194783311616425e-09
90.054039029174533	4.3392238323743356e-09
91.745397922115643	4.1840764158092487e-09
93.453755808207077	3.9627381988333004e-09
95.17900065846996	3.7563797317790608e-09
96.921022986263281	3.5512400465060857e-09
98.679715749950944	3.3825468509958215e-09
100	3.286212491956748e-09

