Mw	Cnd
2	2.4614759067454271e-09
2.9898989898989901	9.3078619832591422e-10
3.9797979797979801	5.5271163717963011e-10
4.9696969696969697	3.8893461810039397e-10
5.9595959595959602	2.9883274577630592e-10
6.9494949494949498	2.4216310322505e-10
7.9393939393939394	2.0336119963294835e-10
8.9292929292929291	1.751741922522724e-10
9.9191919191919204	1.5377982445143691e-10
10.909090909090908	1.3703489261613538e-10
11.8989898989899	1.2353989912229345e-10
12.888888888888889	1.1245729495282601e-10
13.878787878787879	1.0318935511751368e-10
14.868686868686869	9.5338805020973881e-11
15.858585858585858	8.8583700217857747e-11
16.848484848484848	8.2721374962515249e-11
17.838383838383841	7.7584801691378498e-11
18.828282828282827	7.3049682782988831e-11
19.818181818181817	6.9006321387718506e-11
20.80808080808081	6.5392375363699387e-11
21.797979797979799	6.2135850032570844e-11
22.787878787878789	5.9186385618383196e-11
23.777777777777779	5.6504235366946949e-11
24.767676767676768	5.4058332592601948e-11
25.757575757575758	5.1808405910819995e-11
26.747474747474747	4.9739782523031223e-11
27.737373737373737	4.7832309043710162e-11
28.727272727272727	4.605974073521606e-11
29.717171717171716	4.442199398369346e-11
30.707070707070706	4.2890351356943352e-11
31.696969696969695	4.1458439035430539e-11
32.686868686868692	4.012787382923429e-11
33.676767676767682	3.8875464753867231e-11
34.666666666666664	3.7693844822895795e-11
35.656565656565654	3.6585734605318609e-11
36.646464646464644	3.5544232465230876e-11
37.636363636363633	3.4554318117068395e-11
38.626262626262623	3.3616210700395143e-11
39.616161616161619	3.2734237774527312e-11
40.606060606060609	3.1899492330537927e-11
41.595959595959599	3.1100548588871947e-11
42.585858585858588	3.0339917523274855e-11
43.575757575757578	2.9618183005051354e-11
44.565656565656568	2.8931852896879795e-11
45.555555555555557	2.8274773751174565e-11
46.545454545454547	2.7640808658158215e-11
47.535353535353536	2.7039230620446693e-11
48.525252525252526	2.6465155170319646e-11
49.515151515151516	2.5914979445766879e-11
50.505050505050505	2.5386267553761088e-11
51.494949494949495	2.4879728151578447e-11
52.484848484848484	2.4388453229335235e-11
53.474747474747474	2.3913881267501524e-11
54.464646464646464	2.346599076520057e-11
55.454545454545453	2.3032504676571736e-11
56.444444444444443	2.2615163933366862e-11
57.434343434343432	2.2212305635263265e-11
58.424242424242422	2.1817417631899513e-11
59.414141414141412	2.144032850482322e-11
60.404040404040401	2.1073531353575352e-11
61.393939393939391	2.0723967740209456e-11
62.383838383838381	2.0385871877828453e-11
63.373737373737377	2.0058739251939342e-11
64.363636363636374	1.974049256168072e-11
65.353535353535364	1.9428768658577168e-11
66.343434343434339	1.9128074763777958e-11
67.333333333333329	1.883585399094036e-11
68.323232323232318	1.855395777276702e-11
69.313131313131308	1.8281845476654158e-11
70.303030303030297	1.8018591104721851e-11
71.292929292929287	1.7761967322828111e-11
72.282828282828277	1.7512636414078549e-11
73.272727272727266	1.726769914532633e-11
74.262626262626256	1.7029246468298551e-11
75.252525252525245	1.6796822455419515e-11
76.242424242424249	1.657090099832631e-11
77.232323232323239	1.6352177061888387e-11
78.222222222222229	1.6140349406604898e-11
79.212121212121218	1.5933786959897158e-11
80.202020202020208	1.5734093915691479e-11
81.191919191919197	1.5536226336201968e-11
82.181818181818187	1.5346054190410021e-11
83.171717171717177	1.5156956478216308e-11
84.161616161616166	1.4972933061910379e-11
85.151515151515156	1.479259466326465e-11
86.141414141414145	1.4617198742984449e-11
87.131313131313135	1.4445268819650795e-11
88.121212121212125	1.4279616903270874e-11
89.111111111111114	1.4118313879140434e-11
90.101010101010104	1.3959491663909249e-11
91.090909090909093	1.3806005862753753e-11
92.080808080808083	1.3653833349100196e-11
93.070707070707073	1.3506058512520936e-11
94.060606060606062	1.3360066641831537e-11
95.050505050505052	1.3216430774382667e-11
96.040404040404042	1.3076482215834998e-11
97.030303030303031	1.2937615188909394e-11
98.020202020202021	1.28041075035641e-11
99.01010101010101	1.2672300251868652e-11
100	1.2542606675236444e-11

