Mw	Cnd
2	2.6026795959691988e-10
3.6670525509687124	5.0885722295418866e-10
5.2679998146974185	7.7898130304315884e-10
6.849849633837195	1.0805156347107931e-09
8.4124470402815277	1.4176099176109073e-09
9.9556325731072093	1.7944476334773826e-09
11.479242050535753	2.2163579517146608e-09
12.98310632514179	2.689173076336196e-09
14.467051020680323	3.21968176901102e-09
15.930896248706212	3.8157371014346958e-09
17.37445630293108	4.4862904066888632e-09
18.797539329000664	5.2423444523627319e-09
20.199946967072052	6.0955935594233308e-09
21.581473964219192	7.0603688953398797e-09
22.941907753286173	8.1541969160331554e-09
24.28102799433076	9.3972362578816049e-09
25.598606074241808	1.0812339224890214e-08
26.894404559456415	1.2427252929007507e-08
28.168176595925711	1.4275342933260695e-08
29.419665249556004	1.6397540028081761e-08
30.648602779252375	1.8842286742211557e-08
31.854709833373885	2.1665124152300335e-08
33.037694558822054	2.4940220966440228e-08
34.197251610060391	2.8751789993649163e-08
35.333061043018574	3.3207890098506477e-08
36.444787075959042	3.8440719028126337e-08
37.532076695832693	4.4614605251292635e-08
38.594558084233554	5.1935897198334319e-08
39.63183883152508	6.0669912355360998e-08
40.643503900712403	7.1146876203159537e-08
41.6291132937084	8.3799204507408662e-08
42.588199361146586	9.9181605679596958e-08
43.520263681933827	1.1802921231391828e-07
44.424773419043483	1.4130321321459845e-07
45.301157031802987	1.7029120741782678e-07
46.14879918946567	2.0672442990501398e-07
46.967034682212613	2.5296437170984133e-07
47.755141057888778	3.1222815813545213e-07
48.512329616393849	3.8894941556357363e-07
49.237734253844259	4.892238192929596e-07
49.930397441041137	6.213191008080198e-07
50.589252304250024	7.9614469287378194e-07
51.213099278681199	1.0270488679706498e-06
51.800574994529995	1.3276429707939232e-06
52.350109679053809	1.7039249297202522e-06
52.859866901586166	2.1384454761812379e-06
53.327654829744816	2.5721088555220369e-06
53.750788635227067	2.9228070212051609e-06
54.125862189707746	3.1547644238553145e-06
54.448331829576361	3.2875887931222607e-06
54.711642061053418	3.350975047236694e-06
54.904877354606455	3.3720793399202153e-06
55	3.3746461340392063e-06
55.095122645393545	3.3720882031456684e-06
55.288357938946582	3.3512219616344973e-06
55.551668170423639	3.2893178776148506e-06
55.874137810292254	3.1616444196528746e-06
56.249211364772933	2.9427828500264734e-06
56.672345170255184	2.6165462655810026e-06
57.140133098413834	2.2122890309205903e-06
57.649890320946191	1.8008553431431872e-06
58.199425005470005	1.4372385967985435e-06
58.786900721318801	1.1405790237091489e-06
59.410747695749976	9.0779876259742502e-07
60.069602558958863	7.2809573362573494e-07
60.762265746155741	5.8970600556533998e-07
61.487670383606151	4.8266465103701295e-07
62.244858942111222	3.9926476860757332e-07
63.032965317787387	3.3366317681003298e-07
63.85120081053433	2.8154221118169015e-07
64.698842968197013	2.397065248849876e-07
65.575226580956524	2.0581499128231183e-07
66.479736318066173	1.7809163961816384e-07
67.411800638853407	1.5521451276590811e-07
68.3708867062916	1.361790411925433e-07
69.356496099287597	1.2021533598923585e-07
70.368161168474927	1.0673062114607673e-07
71.405441915766446	9.5259241489202297e-08
72.4679233041673	8.5443588343942369e-08
73.555212924040958	7.6990661681861912e-08
74.666938956981426	6.9670289769915935e-08
75.802748389939609	6.3297637357246504e-08
76.962305441177946	5.7722840638097787e-08
78.145290166626111	5.2823380610029686e-08
79.351397220747629	4.8498904128323379e-08
80.580334750443996	4.4665284658335448e-08
81.831823404074285	4.1253606375689513e-08
83.105595440543581	3.8207867199170786e-08
84.401393925758185	3.5477428327930683e-08
85.718972005669244	3.302279430274889e-08
87.058092246713827	3.080856229876891e-08
88.418526035780815	2.8805882898255894e-08
89.800053032927948	2.6988730087043151e-08
91.202460670999329	2.5335811060877825e-08
92.62554369706892	2.3828895287155476e-08
94.069103751293795	2.245096499223721e-08
95.532948979319684	2.1188010469175203e-08
97.01689367485821	2.0028780403661597e-08
98.52075794946424	1.8962302573569943e-08
100	1.8005859773547175e-08

