Mw	Cnd
2	2.4579959870143202e-09
4.098882235886343	5.6463278736135498e-09
5.4896164797612528	8.1839077849114326e-09
6.8596438894896039	1.1089264360001462e-08
8.2087536672870627	1.4420303422934521e-08
9.5367273072822556	1.8244334526973705e-08
10.843338099299327	2.2643294110190838e-08
12.12835058613053	2.7714313415420767e-08
13.391519968496624	3.3571109763106125e-08
14.632591450978069	4.034845236366855e-08
15.851299521109656	4.8223117625315206e-08
17.047367152524316	5.7400300775832179e-08
18.220504921457355	6.8120614154559512e-08
19.37041002401476	8.0693597424687194e-08
20.496765179284306	9.5499677109740524e-08
21.599237400516465	1.130064091749887e-07
22.677476613080596	1.338135596827323e-07
23.731114093521654	1.5866019574774386e-07
24.759760698551805	1.8850174838557044e-07
25.763004845871023	2.2455615639670605e-07
26.740410199858776	2.684174152205135e-07
27.691513003779555	3.2216744757891074e-07
28.615818985309613	3.8854437382620583e-07
29.51279974266388	4.7125183224482642e-07
30.381888492573704	5.7527594549212859e-07
31.222475026197177	7.0752851916709695e-07
32.03389967080475	8.7761506830589176e-07
32.815445987805916	1.0991106258684952e-06
33.566331842101064	1.3916439881355427e-06
34.285698339102844	1.7838535049350781e-06
34.972595919916785	2.3180491917870981e-06
35.625966591277518	3.0580161232970624e-06
36.244620773361362	4.0995654176603493e-06
36.827206444813797	5.5850691686956759e-06
37.372166899404078	7.7131361368687751e-06
37.877680992591173	1.0716774963326504e-05
38.341575136419571	1.4710000011089667e-05
38.761186850624533	1.9271341972461188e-05
39.133138358893206	2.3164403801255346e-05
39.45292381827079	2.5533631309507232e-05
39.714042301753501	2.6662548118447673e-05
39.905669138754334	2.7037563259953912e-05
40	2.7083108367471682e-05
40.094330861245666	2.7037777570013493e-05
40.285957698246499	2.6668518558157026e-05
40.54707618172921	2.5575443547151669e-05
40.866861641106794	2.3329724847006344e-05
41.238813149375467	1.9690192029747395e-05
41.658424863580429	1.5381984154559175e-05
42.122319007408827	1.1522311427001875e-05
42.627833100595922	8.5460450574529291e-06
43.172793555186203	6.3858383769821883e-06
43.755379226638638	4.8435052610327088e-06
44.374033408722482	3.7378797386330358e-06
45.027404080083215	2.9355487164204411e-06
45.714301660897156	2.3437744683742162e-06
46.433668157898936	1.9000654502000277e-06
47.184554012194084	1.5618908039837138e-06
47.96610032919525	1.3001668228073522e-06
48.777524973802826	1.0946658313169501e-06
49.618111507426292	9.3122558047406202e-07
50.48720025733612	7.9963171827081317e-07
51.384181014690384	6.924816351624081e-07
52.308486996220445	6.0434529895596813e-07
53.259589800141228	5.3119035120973535e-07
54.236995154128977	4.6992866795102383e-07
55.240239301448199	4.1820857819568956e-07
56.268885906478346	3.7422929150224126e-07
57.3225233869194	3.3657754013665382e-07
58.400762599483535	3.0414573618193804e-07
59.50323482071569	2.7603429493568149e-07
60.62958997598524	2.5152771022918846e-07
61.779495078542645	2.3007376468609062e-07
62.952632847475684	2.1118441584014892e-07
64.148700478890348	1.9448871175391284e-07
65.367408549021931	1.796590286148532e-07
66.608480031503376	1.6644704694377085e-07
67.871649413869477	1.5461951080756636e-07
69.156661900700669	1.4400513547920056e-07
70.463272692717737	1.3444127648438619e-07
71.791246332712944	1.2579379682709988e-07
73.140356110510396	1.179604819777236e-07
74.510383520238747	1.1083503771090648e-07
75.90111776411365	1.043427482033964e-07
77.312355297698275	9.8410103833400424e-08
78.743899412262095	9.2974749139493449e-08
80.195559850412707	8.7983521434891913e-08
81.667152451648178	8.3388801886773694e-08
83.158498824883111	7.9151610041714832e-08
84.669426045349624	7.5236209820629372e-08
86.19976637357577	7.1614491734270061e-08
87.749356994403257	6.8252339497928881e-08
89.318039774233526	6.5125203612361507e-08
90.905661034887288	6.2220080805066339e-08
92.512071342635096	5.9505507895454501e-08
94.137125311107383	5.69769835665496e-08
95.780681416924267	5.4604501254950923e-08
97.442601827002932	5.2391778463885196e-08
99.12275223660248	5.0309543397330644e-08
100	4.9285033433021356e-08

