Mw	Cnd
2	2.3017402071672194e-13
2.6923076923076934	4.5371277749306408e-13
4.0769230769230766	1.2286010527907192e-12
5.4615384615384635	2.5972649866960263e-12
6.8461538461538467	4.796508648540812e-12
8.2307692307692299	8.1309289382638389e-12
9.6153846153846168	1.2989015908475343e-11
11	1.9862829400602916e-11
12.384615384615387	2.9372086483426076e-11
13.76923076923077	4.229371520635876e-11
15.153846153846153	5.9598219041471016e-11
16.53846153846154	8.249457704875956e-11
17.923076923076923	1.1248591016911423e-10
19.307692307692307	1.5143882770011285e-10
20.692307692307693	2.0167027862492304e-10
22.076923076923077	2.6605700774575279e-10
23.46153846153846	3.481744593924829e-10
24.846153846153847	4.5247443041372759e-10
26.23076923076923	5.8451424953911481e-10
27.615384615384617	7.5125542209696967e-10
29	9.6145699066722098e-10
30.384615384615383	1.2261997359537685e-09
31.76923076923077	1.5595948196795411e-09
33.153846153846153	1.9797561559620906e-09
34.53846153846154	2.51015995415995e-09
35.92307692307692	3.181573726359151e-09
37.307692307692307	4.0348749541725845e-09
38.692307692307693	5.1252546419294805e-09
40.07692307692308	6.5286689061415203e-09
41.46153846153846	8.3521461264812405e-09
42.846153846153847	1.07508643345653e-08
44.230769230769226	1.3957926235349158e-08
45.615384615384613	1.8339458770213256e-08
47	2.4504668364025684e-08
48.384615384615387	3.3544278512840725e-08
49.769230769230774	4.7612594146360557e-08
51.153846153846153	7.1323738360309101e-08
52.538461538461533	1.1112011768809176e-07
53.92307692307692	8.4100282748842158e-08
56	0
100	0

