Mw	P
2	49.233310857971084
2.0980980980980979	46.367165117801932
2.1961961961961962	43.691321912383202
2.2942942942942941	41.182621550167099
2.3923923923923924	38.821726839757133
2.4904904904904903	36.592361548031221
2.5885885885885886	34.480723357487683
2.6866866866866865	32.475026532334219
2.7847847847847849	30.565142152925858
2.8828828828828827	29.308001925526888
2.9809809809809811	28.132424940136545
3.079079079079079	27.004687354695797
3.1771771771771773	25.920960301910835
3.2752752752752752	24.877865787318683
3.3733733733733731	23.872410134030609
3.4714714714714714	22.901928902280382
3.5695695695695697	21.96404104960347
3.6676676676676676	21.056610579170925
3.7657657657657655	20.177714292054528
3.8638638638638643	19.325614542885315
3.9619619619619622	18.498736118486377
4.06006006006006	17.695646531021257
4.1581581581581579	16.915039152406052
4.2562562562562558	16.155718723690246
4.3543543543543546	15.417349255640808
4.4524524524524525	14.957582966886358
4.5505505505505504	14.509113443171319
4.6486486486486491	14.071417497217912
4.7467467467467461	13.64401041595173
4.8448448448448449	13.226442131634911
4.9429429429429428	12.818293857002242
5.0410410410410407	12.41917511967868
5.1391391391391394	12.028721141244676
5.2372372372372364	11.646590514676076
5.3353353353353352	11.272463140840321
5.433433433433434	10.906038390536542
5.531531531531531	10.547033463429726
5.6296296296296298	10.195181919315779
5.7277277277277285	9.8502323605989091
5.8258258258258255	9.5119472477750922
5.9239239239239243	9.2049841786479281
6.0220220220220222	8.9768477735472469
6.1201201201201201	8.7528554817224915
6.218218218218218	8.5328769729676299
6.3163163163163158	8.3167883032283214
6.4144144144144146	8.1044714726315679
6.5125125125125125	7.8958140226944789
6.6106106106106104	7.6907086685773347
6.7087087087087083	7.4890529627427398
6.8068068068068062	7.2907489868131741
6.9049049049049049	7.0957030687931519
7.0030030030030028	6.9038255231477876
7.1011011011011007	6.7150304115135517
7.1991991991991986	6.5292353220652313
7.2972972972972974	6.3463611657804595
7.3953953953953953	6.1663319880339831
7.4934934934934931	6.0209168287982973
7.591591591591591	5.8911624197019226
7.6896896896896889	5.7633401951052052
7.7877877877877877	5.6374028920473576
7.8858858858858856	5.5133049654146955
7.9839839839839835	5.3910025005521947
8.0820820820820813	5.2704531317149277
8.1801801801801801	5.1516159658790057
8.2782782782782789	5.0344515114778048
8.3763763763763777	4.9189216116703918
8.4744744744744729	4.8049893817858402
8.5725725725725717	4.6926191506199268
8.6706706706706704	4.5817764052902747
8.7687687687687692	4.4724277393822511
8.866866866866868	4.3645408041417735
8.9649649649649632	4.2664655607725326
9.063063063063062	4.1850162190468856
9.1611611611611607	4.1046180270397086
9.2592592592592595	4.0252492502764596
9.3573573573573583	3.9468887994130335
9.4554554554554571	3.8695162041388995
9.5535535535535523	3.7931115884621245
9.6516516516516511	3.7176556472846953
9.7497497497497498	3.6431296241839188
9.8478478478478486	3.5695152903221117
9.9459459459459474	3.4967949244129248
10.044044044044044	3.4249512936779989
10.142142142142141	3.3539676357326855
10.24024024024024	3.2838276413441023
10.338338338338339	3.2145154380089473
10.436436436436436	3.1488145460613657
10.534534534534535	3.0946230418388487
10.632632632632632	3.0410521989056192
10.73073073073073	2.9880907674563932
10.828828828828829	2.9357277842301368
10.926926926926926	2.8839525628069351
11.025025025025025	2.8327546843278668
11.123123123123122	2.7821239886148454
11.221221221221221	2.7320505656688678
11.31931931931932	2.6825247475265783
11.417417417417417	2.633537100456282
11.515515515515515	2.5850784174757755
11.613613613613612	2.5371397111754779
11.711711711711711	2.4897122068313311
11.80980980980981	2.4427873357929437
11.907907907907907	2.3985509137542627
12.006006006006006	2.3608388887591083
12.104104104104103	2.3235160980073499
12.202202202202201	2.2865762212415399
12.3003003003003	2.2500130807051759
12.398398398398397	2.2138206369458744
12.496496496496496	2.1779929847748298
12.594594594594595	2.1425243493753832
12.692692692692692	2.1074090825538794
12.790790790790791	2.072641659126413
12.888888888888888	2.0382166734353757
12.986986986986986	2.0041288359900604
13.085085085085085	1.9703729702258976
13.183183183183182	1.9369440093771553
13.281281281281281	1.9038369934582278
13.379379379379378	1.8738667662015678
13.477477477477477	1.8466613155552172
13.575575575575575	1.8197117121026334
13.673673673673672	1.7930141813445764
13.771771771771771	1.7665650256144658
13.86986986986987	1.7403606220580485
13.967967967967967	1.7143974206792756
14.066066066066066	1.6886719424497556
14.164164164164164	1.6631807774792697
14.262262262262263	1.6379205832449266
14.360360360360358	1.6128880828766825
14.458458458458457	1.5880800634970407
14.556556556556556	1.5634933746128525
14.654654654654655	1.5391249265572271
14.752752752752754	1.514992623775687
14.850850850850849	1.494600128941848
14.948948948948948	1.4743847499420557
15.047047047047046	1.4543440764954023
15.145145145145145	1.4344757434461064
15.243243243243244	1.4147774296788758
15.341341341341339	1.3952468570664698
15.439439439439438	1.3758817894482926
15.537537537537537	1.3566800316389342
15.635635635635635	1.3376394284655815
15.733733733733734	1.3187578638332926
15.831831831831833	1.3000332598171718
15.929929929929928	1.2814635757805006
16.028028028028025	1.2630468075179391
16.126126126126124	1.2447809864229431
16.224224224224223	1.2283694018248097
16.322322322322321	1.212846370760164
16.42042042042042	1.1974480528857405
16.518518518518519	1.1821728797185407
16.616616616616618	1.1670193098732935
16.714714714714717	1.1519858284636724
16.812812812812815	1.1370709465197426
16.910910910910914	1.1222732004211153
17.009009009009006	1.1075911513453023
17.107107107107105	1.0930233847307727
17.205205205205203	1.0785685097542668
17.303303303303302	1.0642251588218892
17.401401401401401	1.0499919870735634
17.4994994994995	1.0358676719004254
17.597597597597598	1.0228920553756033
17.695695695695697	1.0107315367410696
17.793793793793796	0.99866231612373868
