Mw	Cnd
2	4.905711266177244
2.7895161933167572	4.9565339806660269
4.3540715765682734	4.9736441247168903
5.8991907625985363	4.9535650532536399
7.42470936390486	4.9201967155978474
8.9304580211155766	4.88082655297762
10.416262139487543	4.8384292419877966
11.881941605170518	4.794448140482868
13.327310479181143	4.7496706965989537
14.752176666766445	4.7045665217445896
16.156341559533267	4.6594377300972853
17.5395996473681	4.6144925589482915
18.901738096762628	4.569883429386719
20.242536291682711	4.525727850725203
21.561765332558799	4.482120203300342
22.859187488317314	4.4391388953579902
24.134555595594581	4.3968489550760985
25.38761239835155	4.3553073035193632
26.618089820006457	4.3145627806206894
27.825708158883213	4.2746574715930201
29.010175196183503	4.2356286723651575
30.171185203764633	4.1975054083393202
31.308417836657711	4.1603178971687038
32.421536892381553	4.1240877188511096
33.510188915552192	4.0888355094228626
34.574001621865122	4.0545780164382004
35.612582109983904	4.0213298038961227
36.625514822861106	3.9891008210480279
37.612359211080104	3.9579053230691015
38.572647039297102	3.9277452493441403
39.505879261883855	3.8986444919869387
40.411522374154515	3.8705805970935052
41.289004119280619	3.8435674660851022
42.137708395489419	3.8176653070053139
42.956969159436092	3.7927768265574837
43.746063053713534	3.769004689053757
44.504200389958854	3.74630775697063
45.230513979036914	3.7247048541125038
45.924045091938851	3.7042115141554359
46.583725518108579	3.6848427351115896
47.208354189669244	3.6666104220406268
47.796566028476946	3.6495410045362653
48.346789294821392	3.6336607038677968
48.857185256938806	3.6190081148194859
49.325559336021705	3.6056249422331126
49.749223339604917	3.593573444939139
50.124766871392374	3.5829333307116547
50.447640574440207	3.5738183719508925
50.711280740757928	3.5663970629330031
50.904758163359404	3.5609636181709972
51	3.558295252629943
51.095241836640596	3.555627135239269
51.288719259242072	3.5502077325892061
51.552359425559793	3.5428583337766257
51.875233128607626	3.5338723611260074
52.250776660395083	3.5234636583582266
52.674440663978295	3.5117690397757371
53.142814743061194	3.4989007071386764
53.653210705178608	3.4849500655143499
54.203433971523054	3.4699951647849683
54.791645810330756	3.4541047256219262
55.416274481891421	3.4373414474792678
56.075954908061149	3.4197674044191593
56.769486020963086	3.4014239597686804
57.495799610041146	3.3823595694429773
58.253936946286466	3.3626270928251545
59.043030840563908	3.3422675352064179
59.862291604510581	3.3213138995884348
60.710995880719381	3.2998240035169499
61.588477625845485	3.2778155334886279
62.494120738116145	3.2553375187668143
63.427352960702898	3.2324163970653506
64.387640788919896	3.2090901925053528
65.374485177138894	3.1854000499415829
66.387417890016096	3.1613403139106229
67.425998378134878	3.1369647879497684
68.489811084447808	3.1123656137870253
69.578463107618447	3.0874562512915595
70.691582163342289	3.0623294060846229
71.828814796235363	3.0369990225509307
72.989824803816504	3.0114986973321587
74.174291841116784	2.9858379745176977
75.38191017999354	2.9600584465839548
76.61238760164845	2.9341654799723629
77.865444404405423	2.9081840985334138
79.140812511682682	2.882144047422214
80.438234667441208	2.8560500654841889
81.757463708317289	2.8299294164864475
83.098261903237372	2.8037998171691476
84.460400352631893	2.7776948132880417
85.843658440466726	2.7516069656356761
87.247823333233555	2.72555938248661
88.672689520818864	2.6995789146324229
90.11805839482949	2.6736430623324545
91.583737860512457	2.6478181511658492
93.069541978884416	2.6220793589314475
94.575290636095133	2.5964189239050901
96.100809237401464	2.5709228095991801
97.645928423431727	2.5455243398397678
100	2.5077213138490393

